,Sentence,Token,Tag
15348,592,القرن,O
15349,592,العشرين,O
15350,592,.,O
15351,593,الحرف,O
15352,593,اللاتيني,O
15353,593,دخل,O
15354,593,ف,O
15355,593,1928,O
15356,593,،,O
15357,593,وتبدل,O
15358,593,للكتابة,O
15359,593,السيريليكية,B-MISC
15360,593,اللي,O
15361,593,فرضها,O
15362,593,سطالين,B-PER
15363,593,ف,O
15364,593,1941,O
15365,593,.,O
15366,594,على,O
15367,594,حساب,O
15368,594,الإحصاء,O
15369,594,ديال,O
15370,594,2009,O
15371,594,،,O
15372,594,4,O
15373,594,.,O
15374,595,1,O
15375,595,مليون,O
15376,595,واحد,O
15377,595,كيهضر,O
15378,595,لكيرݣيزية,B-MISC
15379,595,بحال,O
15380,595,لوغتو,O
15381,595,الأولى,O
15382,595,ولا,O
15383,595,الثانية,O
15384,595,،,O
15385,595,و,O
15386,595,2,O
15387,595,.,O
15388,596,5,O
15389,596,مليون,O
15390,596,كيهضروا,O
15391,596,الروسية,O
15392,596,بحال,O
15393,596,اللغة,O
15394,596,الأولى,O
15395,596,ولا,O
15396,596,الثانية,O
15397,596,.,O
15398,597,لؤزباكية,B-MISC
15399,597,هي,O
15400,597,ثاني,O
15401,597,لغة,O
15402,597,كاتهضر,O
15403,597,بحال,O
15404,597,لغة,O
15405,597,الأصلية,O
15406,597,،,O
15407,597,تابعاها,O
15408,597,الروسية,B-MISC
15409,597,.,O
15410,598,الروسية,B-MISC
15411,598,هي,O
15412,598,اللغة,O
15413,598,اللي,O
15414,598,مستعملة,O
15415,598,بزاف,O
15416,598,بحال,O
15417,598,لغة,O
15418,598,تانية,O
15419,598,،,O
15420,598,تابعاها,O
15421,598,لكيرݣيزية,B-MISC
15422,598,والأوزبكية,B-MISC
15423,598,.,O
15424,599,الروسية,B-MISC
15425,599,مستعملة,O
15426,599,بزاف,O
15427,599,فالاقتصاد,O
15428,599,وفي,O
15429,599,السياسة,O
15430,599,.,O
15431,600,حتال,O
15432,600,مؤخرا,B-MISC
15433,600,،,O
15434,600,لكيرݣيزية,B-MISC
15435,600,كانت,O
15436,600,تستعمل,O
15437,600,غير,O
15438,600,بين,O
15439,600,الناس,O
15440,600,وقليل,O
15441,600,فاش,O
15442,600,كيخدموها,O
15443,600,فالاجتماعات,O
15444,600,ولا,O
15445,600,اللقاءات,O
15446,600,.,O
15447,601,و,O
15448,601,لكن,O
15449,601,،,O
15450,601,الاجتماعات,O
15451,601,في,O
15452,601,البرلمان,O
15453,601,دابا,O
15454,601,ولاو,O
15455,601,كيخدمو,O
15456,601,لكيرݣيزية,B-MISC
15457,601,،,O
15458,601,وكيديرو,O
15459,601,معاها,O
15460,601,ترجمة,O
15461,601,للناس,O
15462,601,اللي,O
15463,601,ماكيهضروش,O
15464,601,بيها,O
15465,601,.,O
15466,602,يناير,B-MISC
15467,602,1920,I-MISC
15468,602,ف,O
15469,602,الرباط,B-LOC
15470,602,،,O
15471,602,و,O
15472,602,تخطف,O
15473,602,ف,O
15474,602,29,B-MISC
15475,602,أكتوبر,I-MISC
15476,602,1965,I-MISC
15477,602,ف,O
15478,602,باريز,B-LOC
15479,602,ف,O
15480,602,فرانسا,B-LOC
15481,602,،,O
15482,602,كان,O
15483,602,سياسي,O
15484,602,شتيراكي,O
15485,602,مغريبي,B-MISC
15486,602,.,O
15487,603,من,O
15488,603,نهار,O
15489,603,تخطف,O
15490,603,بن,B-PER
15491,603,بركة,I-PER
15492,603,ماتعرفات,O
15493,603,عليه,O
15494,603,شي,O
15495,603,خبار,O
15496,603,،,O
15497,603,و,O
15498,603,باقي,O
15499,603,تال,O
15500,603,دابا,O
15501,603,ما,O
15502,603,كايناش,O
15503,603,معلومات,O
15504,603,على,O
15505,603,لغبور,O
15506,603,ديالو,O
15507,603,،,O
15508,603,و,O
15509,603,فين,O
15510,603,مدفون,O
15511,603,.,O
15512,604,تزاد,O
15513,604,لمهدي,B-PER
15514,604,بن,I-PER
15515,604,بركة,I-PER
15516,604,ف,O
15517,604,رّباط,B-MISC
15518,604,ف,O
15519,604,يناير,B-MISC
15520,604,1920,I-MISC
15521,604,وكان,O
15522,604,من,O
15523,604,لولين,O
15524,604,ف,O
15525,604,لمغريب,B-LOC
15526,604,لي,O
15527,604,سالاو,O
15528,604,لقراية,O
15529,604,حتال,O
15530,604,لباك,O
15531,604,.,O
15532,605,قرا,O
15533,605,ف,O
15534,605,ليسي,B-ORG
15535,605,ليوطي,I-ORG
15536,605,ف,O
15537,605,دارلبيضا,B-LOC
15538,605,من,O
15539,605,1938,O
15540,605,ل,O
15541,605,1939,O
15542,605,.,O
15543,606,ملّي,O
15544,606,كان,O
15545,606,عمرو,O
15546,606,24,O
15547,606,عام,O
15548,606,كان,O
15549,606,هو,O
15550,606,صّغير,O
15551,606,ف,O
15552,606,ناس,O
15553,606,لي,O
15554,606,سيناو,O
15555,606,على,O
15556,606,لوتيقة,O
15557,606,ديال,O
15558,606,لمطالبة,O
15559,606,ب,O
15560,606,سّتيقلال,O
15561,606,ديال,O
15562,606,لمغريب,B-LOC
15563,606,من,O
15564,606,فرانسا,B-LOC
15565,606,و,O
15566,606,عطاوها,O
15567,606,ل,O
15568,606,لماليك,O
15569,606,محمد,B-PER
15570,606,لخامس,I-PER
15571,606,نهار,O
15572,606,11,B-MISC
15573,606,يناير,I-MISC
15574,606,1944,I-MISC
15575,606,.,O
15576,607,لموت,O
15577,607,هو,O
15578,607,نهاية,O
15579,607,لحياة,O
15580,607,ديال,O
15581,607,لكائن,O
15582,607,لحي,O
15583,607,وهو,O
15584,607,وقف,O
15585,607,دايم,O
15586,607,ومافيهش,O
15587,607,الرجوع,O
15588,607,لجميع,O
15589,607,لوضائف,O
15590,607,لبيولوجية,O
15591,607,لّي,O
15592,607,كاتحافض,O
15593,607,على,O
15594,607,لكائن,O
15595,607,لحي,O
15596,607,.,O
15597,608,كايتستعمل,O
15598,608,لموت,O
15599,608,الدماغي,O
15600,608,بعض,O
15601,608,لمرات,O
15602,608,كا,O
15603,608,تعريف,O
15604,608,قانوني,O
15605,608,ل,O
15606,608,لموت,O
15607,608,.,O
15608,609,كايبدا,O
15609,609,لكائن,O
15610,609,لّي,O
15611,609,كان,O
15612,609,حي,O
15613,609,يتحلل,O
15614,609,مور,O
15615,609,لموت,O
15616,609,دغيا,O
15617,609,.,O
15618,610,لموت,O
15619,610,هو,O
15620,610,عملية,O
15621,610,عالمية,O
15622,610,حتمية,O
15623,610,كاتوقع,O
15624,610,فنهاية,O
15625,610,لمطاف,O
15626,610,لجميع,O
15627,610,لكائنات,O
15628,610,لحية,O
15629,610,.,O
15630,611,لموت,O
15631,611,يقدر,O
15632,611,يجي,O
15633,611,بسباب,O
15634,611,الشرف,O
15635,611,ولا,O
15636,611,لمرض,O
15637,611,ولا,O
15638,611,الافتراس,O
15639,611,ولا,O
15640,611,سوء,O
15641,611,التغدية,O
15642,611,ولا,O
15643,611,الانتحار,O
15644,611,.,O
15645,612,من,O
15646,612,أوائل,O
15647,612,لقرن,O
15648,612,21,O
15649,612,،,O
15650,612,كايموتو,O
15651,612,تقريبا,O
15652,612,كتر,O
15653,612,من,O
15654,612,150,O
15655,612,.,O
15656,613,0,O
15657,613,إنسان,O
15658,613,كل,O
15659,613,يوم,O
15660,613,،,O
15661,613,منهوم,O
15662,613,100,O
15663,613,.,O
15664,614,0,O
15665,614,ب,O
15666,614,سباب,O
15667,614,شّيخوخة,O
15668,614,.,O
15669,615,بزاف,O
15670,615,ديال,O
15671,615,التقافات,O
15672,615,والأديان,O
15673,615,عندها,O
15674,615,فكرة,O
15675,615,لحياة,O
15676,615,لاخرة,O
15677,615,،,O
15678,615,وحتى,O
15679,615,فكرة,O
15680,615,لحكم,O
15681,615,على,O
15682,615,الأعمال,O
15683,615,لمزيانة,O
15684,615,ولخايبة,O
15685,615,فحياة,O
15686,615,بنادم,O
15687,615,.,O
15688,616,وهادشي,O
15689,616,كايشمل,O
15690,616,لإيمان,O
15691,616,ب,O
15692,616,لقيامة,O
15693,616,و,O
15694,616,لجنّة,O
15695,616,و,O
15696,616,لجحيم,O
15697,616,ولا,O
15698,616,لاخرة,O
15699,616,(,O
15700,616,لمرتابط,O
15701,616,ب,O
15702,616,الأديان,O
15703,616,الإبراهيمية,O
15704,616,),O
15705,616,،,O
15706,616,ولا,O
15707,616,التناسخ,O
15708,616,و,O
15709,616,إعادة,O
15710,616,التجسد,O
15711,616,(,O
15712,616,لمرتابط,O
15713,616,بالديانات,O
15714,616,الدارمية,O
15715,616,),O
15716,616,،,O
15717,616,ولا,O
15718,616,اللاوجود,O
15719,616,بشكل,O
15720,616,دائم,O
15721,616,،,O
15722,616,ولمعروف,O
15723,616,باسم,O
15724,616,لعدم,O
15725,616,(,O
15726,616,لمرتبط,O
15727,616,ب,O
15728,616,اللادينية,O
15729,616,و,O
15730,616,لفلسفة,O
15731,616,لمادية,O
15732,616,),O
15733,616,.,O
15734,617,لأنطروپولوجي,O
15735,617,لميريكاني,B-MISC
15736,617,إيرنست,B-PER
15737,617,بيكير,I-PER
15738,617,كيعتابر,O
15739,617,بلي,O
15740,617,بزاف,O
15741,617,د,O
15742,617,لمضاهر,O
15743,617,ديال,O
15744,617,تّقافة,O
15745,617,عند,O
15746,617,بنادم,O
15747,617,،,O
15748,617,بحال,O
15749,617,لفن,O
15750,617,،,O
15751,617,لموسيقا,O
15752,617,،,O
15753,617,دّين,O
15754,617,ؤ,O
15755,617,سّياسة,O
15756,617,،,O
15757,617,تطورات,O
15758,617,كا,O
15759,617,ميكانيزم,O
15760,617,ديفاعي,O
15761,617,نفسي,O
15762,617,ضد,O
15763,617,لفيكرة,O
15764,617,د,O
15765,617,لموت,O
15766,617,،,O
15767,617,حيت,O
15768,617,لإنسان,O
15769,617,هوّا,O
15770,617,لكائن,O
15771,617,لوحيد,O
15772,617,لي,O
15773,617,عندو,O
15774,617,وعي,O
15775,617,بلي,O
15776,617,واحد,O
15777,617,نّهار,O
15778,617,غادي,O
15779,617,يموت,O
15780,617,،,O
15781,617,ؤ,O
15782,617,هادشي,O
15783,617,كيسبب,O
15784,617,ليه,O
15785,617,قلق,O
15786,617,وجودي,O
15787,617,،,O
15788,617,ؤ,O
15789,617,كيخليه,O
15790,617,يقلّب,O
15791,617,علا,O
15792,617,معنى,O
15793,617,ل,O
15794,617,لوجود,O
15795,617,ديالو,O
15796,617,.,O
15797,618,ف,O
15798,618,مقطع,O
15799,618,من,O
15800,618,كتابو,O
15801,618,"""",O
15802,618,رفض,B-MISC
15803,618,لموت,I-MISC
15804,618,"""",O
15805,618,كيݣول,O
15806,618,:,O
15807,618,هادا,O
15808,618,هوّا,O
15809,618,رّعب,O
15810,618,:,O
15811,618,باش,O
15812,618,تكون,O
15813,618,جيتي,O
15814,618,من,O
15815,618,والو,O
15816,618,،,O
15817,618,تكون,O
15818,618,عندك,O
15819,618,سمية,O
15820,618,،,O
15821,618,وعي,O
15822,618,ب,O
15823,618,راسك,O
15824,618,،,O
15825,618,أحاسيس,O
15826,618,داخيلية,O
15827,618,عميقة,O
15828,618,،,O
15829,618,رغبة,O
15830,618,داخيلية,O
15831,618,ماكاتقاومش,O
15832,618,ل,O
15833,618,لحياة,O
15834,618,ؤ,O
15835,618,تّعبير,O
15836,618,علا,O
15837,618,دّات,O
15838,618,،,O
15839,618,ؤ,O
15840,618,وخا,O
15841,618,هادشي,O
15842,618,كامل,O
15843,618,غادي,O
15844,618,تموت,O
15845,618,ؤري,B-PER
15846,618,جالوه,I-PER
15847,618,(,O
15848,618,مزيود,O
15849,618,ف,O
15850,618,1968,O
15851,618,ف,O
15852,618,كابالا,B-LOC
15853,618,،,O
15854,618,سيراليون,B-LOC
15855,618,،,O
15856,618,مات,O
15857,618,ف,O
15858,618,7,B-MISC
15859,618,يناير,I-MISC
15860,618,2005,I-MISC
15861,618,ف,O
15862,618,ديساو,B-LOC
15863,618,،,O
15864,618,ألمانيا,B-LOC
15865,618,),O
15866,618,كان,O
15867,618,لاجئ,O
15868,618,ف,O
15869,618,ألمانيا,B-LOC
15870,618,لي,O
15871,618,مات,O
15872,618,ف,O
15873,618,حريقة,O
15874,618,شدّات,O
15875,618,ف,O
15876,618,صونطر,O
15877,618,د,O
15878,618,لّوجوء,O
15879,618,لي,O
15880,618,كان,O
15881,618,فيه,O
15882,618,.,O
15883,619,بسباب,O
15884,619,ضّوروف,O
15885,619,د,O
15886,619,لموت,O
15887,619,ديالو,O
15888,619,،,O
15889,619,حيت,O
15890,619,كان,O
15891,619,بوحدو,O
15892,619,ف,O
15893,619,سيلون,O
15894,619,ديالو,O
15895,619,ؤ,O
15896,619,مربوط,O
15897,619,معا,O
15898,619,لفراش,O
15899,619,ديالو,O
15900,619,من,O
15901,619,يديه,O
15902,619,ؤ,O
15903,619,رجليه,O
15904,619,،,O
15905,619,كان,O
15906,619,حتيجاج,O
15907,619,كبير,O
15908,619,على,O
15909,619,لمستوى,O
15910,619,لوطني,O
15911,619,ف,O
15912,619,ألمانيا,B-LOC
15913,619,،,O
15914,619,ؤ,O
15915,619,على,O
15916,619,لمستوى,O
15917,619,دّولي,O
15918,619,،,O
15919,619,سيرتو,O
15920,619,بسباب,O
15921,619,رّواية,O
15922,619,رّسمية,O
15923,619,بلي,O
15924,619,كان,O
15925,619,نتيحار,O
15926,619,.,O
15927,620,اللوغة,O
15928,620,لأمازيغية,B-MISC
15929,620,لقبلانية,I-MISC
15930,620,(,O
15931,620,بالنݣليزية,B-MISC
15932,620,:,O
15933,620,Proto,O
15934,620,-,O
15935,620,Berber,O
15936,620,),O
15937,620,هي,O
15938,620,لوغة,O
15939,620,قديمة,O
15940,620,تركّبات,O
15941,620,واللي,O
15942,620,منها,O
15943,620,جايّين,O
15944,620,اللوغات,O
15945,620,لأمازيغية,O
15946,620,ديال,O
15947,620,دابا,O
15948,620,.,O
15949,621,لأمازيغية,B-MISC
15950,621,لبديانية,I-MISC
15951,621,كانت,O
15952,621,لوغة,O
15953,621,أفريقية,B-MISC
15954,621,آسيوية,B-MISC
15955,621,،,O
15956,621,داكشي,O
15957,621,لاش,O
15958,621,اللوغات,O
15959,621,لأمازيغية,O
15960,621,اللي,O
15961,621,جايين,O
15962,621,منها,O
15963,621,هوما,O
15964,621,بنات,O
15965,621,عم,O
15966,621,اللوغة,O
15967,621,لمصرية,B-MISC
15968,621,واللوغات,O
15969,621,الكوشية,B-MISC
15970,621,واللوغات,O
15971,621,السامية,B-MISC
15972,621,واللوغات,O
15973,621,التشادية,B-MISC
15974,621,واللوغات,O
15975,621,لأوموطية,B-MISC
15976,621,.,O
15977,622,اللوغة,O
15978,622,لأمازيغية,B-MISC
15979,622,لبديانية,I-MISC
15980,622,عندها,O
15981,622,خاصيات,O
15982,622,اللي,O
15983,622,كاتفرقها,O
15984,622,على,O
15985,622,اللوغات,O
15986,622,لأفريقية,O
15987,622,لآسيوية,O
15988,622,لاخرين,O
15989,622,،,O
15990,622,ولاكين,O
15991,622,اللوغات,O
15992,622,لأمازيغية,O
15993,622,ديال,O
15994,622,دابا,O
15995,622,متجانسة,O
15996,622,نسبيا,O
15997,622,.,O
15998,623,لأمازيغية,B-MISC
15999,623,لبديانية,I-MISC
16000,623,بانت,O
16001,623,غير,O
16002,623,ف,O
16003,623,3000,O
16004,623,عام,O
16005,623,هادي,O
16006,623,واخّا,O
16007,623,التفريقة,O
16008,623,على,O
16009,623,اللغات,O
16010,623,لأفريقية,B-MISC
16011,623,لأسيوية,B-MISC
16012,623,طرات,O
16013,623,مابين,O
16014,623,تسعالاف,O
16015,623,وعشرالاف,O
16016,623,عام,O
16017,623,هادي,O
16018,623,،,O
16019,623,على,O
16020,623,حساب,O
16021,623,ماكايݣول,O
16022,623,لعيلم,O
16023,623,دلمقارنة,O
16024,623,داللوغة,O
16025,623,والتاريخ,O
16026,623,.,O
16027,624,لوالي,B-PER
16028,624,و,O
16029,624,فيليپسون,B-PER
16030,624,(,O
16031,624,ف,O
16032,624,2003,O
16033,624,),O
16034,624,قتارحو,O
16035,624,،,O
16036,624,على,O
16037,624,حساب,O
16038,624,لمعجم,O
16039,624,دلكسيبة,O
16040,624,اللي,O
16041,624,قدرو,O
16042,624,يخرّجوه,O
16043,624,من,O
16044,624,هاد,O
16045,624,اللوغة,O
16046,624,،,O
16047,624,باللي,O
16048,624,راها,O
16049,624,دازت,O
16050,624,من,O
16051,624,جوج,O
16052,624,دلمراحيل,O
16053,624,ديال,O
16054,624,التطور,O
16055,624,:,O
16056,624,لأمازيغية,B-MISC
16057,624,لبديانية,I-MISC
16058,624,(,O
16059,624,1,O
16060,624,PB1,O
16061,624,),O
16062,624,كترجع,O
16063,624,ل,O
16064,624,تقريبان,O
16065,624,7000,O
16066,624,عام,O
16067,624,هادي,O
16068,624,لأمازيغية,B-MISC
16069,624,لبديانية,I-MISC
16070,624,(,O
16071,624,2,O
16072,624,PB2,O
16073,624,),O
16074,624,هادي,O
16075,624,هي,O
16076,624,السلف,O
16077,624,لمباشر,O
16078,624,لݣاع,O
16079,624,اللوغات,O
16080,624,و,O
16081,624,اللهجات,O
16082,624,و,O
16083,624,التنوعات,O
16084,624,لأمازيغية,O
16085,624,اللي,O
16086,624,كاينة,O
16087,624,دابا,O
16088,624,.,O
16089,625,فلقرن,O
16090,625,30,O
16091,625,قبل,O
16092,625,لميلاد,O
16093,625,تفرقو,O
16094,625,الناس,O
16095,625,اللي,O
16096,625,كايهضرو,O
16097,625,بلأمازيغية,B-MISC
16098,625,لبديانية,O
16099,625,فلمينطاقة,O
16100,625,مابين,O
16101,625,مصر,B-LOC
16102,625,ولمغريب,B-LOC
16103,625,.,O
16104,626,وفلقرن,O
16105,626,10,O
16106,626,قبل,O
16107,626,لميلاد,O
16108,626,طرا,O
16109,626,توسع,O
16110,626,أمازيغي,O
16111,626,واحد,O
16112,626,آخر,O
16113,626,وهو,O
16114,626,اللي,O
16115,626,خلق,O
16116,626,لينا,O
16117,626,الشعوب,O
16118,626,دلأمازيغ,O
16119,626,اللي,O
16120,626,مقيّدين,O
16121,626,عند,O
16122,626,الرومان,B-MISC
16123,626,.,O
16124,627,طرا,O
16125,627,التوسع,O
16126,627,اللخر,O
16127,627,فلألفية,O
16128,627,اللولة,O
16129,627,من,O
16130,627,مورا,O
16131,627,لميلاد,O
16132,627,،,O
16133,627,فاش,O
16134,627,تحركو,O
16135,627,التوارݣ,O
16136,627,اللي,O
16137,627,عندهوم,O
16138,627,دابا,O
16139,627,الجمال,O
16140,627,لوسط,O
16141,627,الصحرا,B-LOC
16142,627,لكبيرة,I-LOC
16143,627,،,O
16144,627,حيتاش,O
16145,627,الشمال,O
16146,627,ديال,O
16147,627,الصحرا,O
16148,627,فديك,O
16149,627,لوقت,O
16150,627,كان,O
16151,627,يمكن,O
16152,627,للناس,O
16153,627,تسكن,O
16154,627,فيه,O
16155,627,،,O
16156,627,عكس,O
16157,627,دابا,O
16158,627,اللي,O
16159,627,راهو,O
16160,627,ناشف,O
16161,627,.,O
16162,628,لفيكرة,O
16163,628,ديال,O
16164,628,لبني,O
16165,628,الجديد,O
16166,628,ديال,O
16167,628,اللوغة,O
16168,628,لأمازيغية,B-MISC
16169,628,لبديانية,I-MISC
16170,628,جبد,O
16171,628,السميات,O
16172,628,ديال,O
16173,628,بزاف,O
16174,628,دلحيوانات,O
16175,628,لمجترة,O
16176,628,(,O
16177,628,لكسيبة,O
16178,628,),O
16179,628,من,O
16180,628,غير,O
16181,628,الجمال,O
16182,628,كايورّي,O
16183,628,باللي,O
16184,628,الناس,O
16185,628,اللي,O
16186,628,كانت,O
16187,628,كاتهضر,O
16188,628,بهاد,O
16189,628,اللوغة,O
16190,628,كانو,O
16191,628,كاينتجو,O
16192,628,لبهايم,O
16193,628,وماكانوش,O
16194,628,رحل,O
16195,628,.,O
16196,629,نيضام,O
16197,629,ديال,O
16198,629,التأريخ,O
16199,629,واحد,O
16200,629,آخور,O
16201,629,تبازا,O
16202,629,على,O
16203,629,لفروقات,O
16204,629,اللي,O
16205,629,كاتميّز,O
16206,629,لمراحل,O
16207,629,لقديمة,O
16208,629,ديال,O
16209,629,اللوغات,O
16210,629,السامية,B-MISC
16211,629,ولمصرية,B-MISC
16212,629,فلألفية,O
16213,629,التالتة,O
16214,629,قبل,O
16215,629,لميلاد,O
16216,629,.,O
16217,630,بزّاف,O
16218,630,ديال,O
16219,630,لباحتين,O
16220,630,قدّرو,O
16221,630,باللي,O
16222,630,دازت,O
16223,630,شي,O
16224,630,ربعالاف,O
16225,630,عام,O
16226,630,باش,O
16227,630,إطرا,O
16228,630,واحد,O
16229,630,التطور,O
16230,630,،,O
16231,630,الشي,O
16232,630,اللي,O
16233,630,خلّا,O
16234,630,هاد,O
16235,630,لمجموعة,O
16236,630,اللغوية,O
16237,630,تفرّق,O
16238,630,لستة,O
16239,630,ديال,O
16240,630,لݣروپات,O
16241,630,مختالفين,O
16242,630,(,O
16243,630,السامية,B-MISC
16244,630,ولمصرية,B-MISC
16245,630,ولأمازيغية,B-MISC
16246,630,ولكوشية,B-MISC
16247,630,والتشادية,B-MISC
16248,630,ولأوموطية,B-MISC
16249,630,),O
16250,630,فلألفية,O
16251,630,التامنة,O
16252,630,قبل,O
16253,630,لميلاد,O
16254,630,.,O
16255,631,بالتالي,O
16256,631,اللوغة,O
16257,631,لأفريقية,B-MISC
16258,631,لآسيوية,B-MISC
16259,631,بانت,O
